speakerid,L1,L1_coded,L1_American,L1_Arabic,L1_Australian,L1_British,L1_Canadian,L1_Dutch,L1_French,L1_German,L1_Italian,L1_Japanese,L1_Korean,L1_Mandarin,L1_Polish,L1_Russian,L1_Spanish,L1_Swedish,L1_Thai,L1_Vietnamese,sex,sex_0,sex_1,age_of_english_onset,pitch-code,tone-code,prosody,Vowels,Vowel_difference,Age,English_experience,WER,MER
2795,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,8,0,1,2,11,-3,19,92,0.115942029,0.114285714
2569,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,1,2,11,-3,19,92,0.15942029,0.154929578
2151,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,0,1,2,11,-3,23,92,0.101449275,0.101449275
2488,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,0,6,-8,22,91,0.217391304,0.208333333
2114,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,0,6,-8,24,91,0.043478261,0.043478261
1702,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,6,-8,55,91,0.057971014,0.057142857
1700,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,6,-8,34,91,0.246376812,0.23943662
1487,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,0,6,-8,21,91,0.028985507,0.028985507
1394,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,0,6,-8,19,91,0.101449275,0.094594595
17,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,6,-8,24,91,1,1
1484,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,11,-3,25,91,0.043478261,0.043478261
1466,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,0,11,-3,22,91,0.014492754,0.014492754
2740,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,0,16,2,18,91,0.057971014,0.057971014
2473,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,0,16,2,54,91,0.086956522,0.086956522
811,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,16,2,20,91,0.130434783,0.130434783
524,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,0,16,2,19,91,0.028985507,0.028985507
2534,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,9,0,0,0,10,-4,24,91,0.086956522,0.086956522
2272,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,0,0,0,10,-4,25,91,0.072463768,0.072463768
2270,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,9,0,0,0,10,-4,22,91,0.101449275,0.101449275
2265,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,9,0,0,0,10,-4,29,91,0.086956522,0.086956522
2244,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,9,0,0,0,10,-4,25,91,0.057971014,0.057971014
3005,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,9,0,1,2,6,-8,51,91,0.072463768,0.072463768
2891,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,9,0,1,2,6,-8,19,91,0.115942029,0.114285714
2878,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,1,2,6,-8,25,91,0.101449275,0.1
2877,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,1,2,6,-8,27,91,0.115942029,0.115942029
2679,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,9,0,1,2,6,-8,24,91,0.15942029,0.15942029
2678,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,1,2,6,-8,25,91,0.130434783,0.130434783
2677,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,1,2,6,-8,24,91,0.144927536,0.144927536
2529,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,9,0,1,2,6,-8,26,91,0.144927536,0.144927536
2494,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,9,0,1,2,6,-8,27,91,0.101449275,0.101449275
1788,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,1,2,6,-8,25,91,0.072463768,0.072463768
1636,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,9,0,1,2,6,-8,43,91,0.043478261,0.043478261
984,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,9,0,1,2,6,-8,38,91,0.028985507,0.028985507
1749,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,9,0,0,0,8,-6,21,91,0.086956522,0.086956522
1245,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,9,0,0,0,8,-6,25,91,0.115942029,0.115942029
482,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,0,0,0,8,-6,22,91,0.072463768,0.072463768
2642,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,9,0,0,0,6,-8,31,91,0.188405797,0.185714286
2633,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,0,0,0,6,-8,30,91,0.086956522,0.086956522
2617,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,9,0,0,0,6,-8,33,91,1,1
3013,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,9,0,0,0,5,-9,57,91,0.028985507,0.028985507
2949,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,9,0,0,0,5,-9,31,91,0.043478261,0.043478261
2934,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,0,0,5,-9,19,91,0.130434783,0.130434783
2130,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,0,0,5,-9,27,91,0.028985507,0.028985507
1840,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,0,0,5,-9,23,91,0.043478261,0.043478261
1435,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,0,0,5,-9,54,91,0.072463768,0.072463768
1401,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,0,0,5,-9,55,91,0.043478261,0.043478261
915,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,9,0,0,0,5,-9,18,91,0.028985507,0.028985507
810,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,0,0,0,5,-9,36,91,0.115942029,0.114285714
331,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,9,0,0,0,5,-9,22,91,0.101449275,0.101449275
1752,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,1,0,1,17,3,23,91,0.057971014,0.057971014
1065,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,9,1,0,1,17,3,19,91,0.057971014,0.057142857
2796,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,0,1,2,11,-3,23,91,0.202898551,0.2
2489,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,0,1,2,11,-3,23,91,0.057971014,0.057971014
1529,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,9,0,1,2,11,-3,24,91,0.072463768,0.072463768
397,Vietnamese,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,9,0,1,2,11,-3,28,91,1,1
2261,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.5,0,0,0,11,-3,35,90.5,0.115942029,0.109589041
2312,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,6,-8,51,90,1,1
2205,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,6,-8,19,90,0.101449275,0.101449275
2204,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,6,-8,30,90,0.115942029,0.115942029
2196,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,6,-8,29,90,0.086956522,0.086956522
2160,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,6,-8,21,90,1,1
2159,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,6,-8,40,90,0.115942029,0.115942029
2143,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,6,-8,31,90,0.536231884,0.536231884
2112,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,6,-8,27,90,0.101449275,0.101449275
2087,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,6,-8,36,90,0.130434783,0.130434783
2005,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,6,-8,49,90,0.115942029,0.115942029
1778,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,6,-8,32,90,0.057971014,0.057971014
1769,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,6,-8,28,90,0.072463768,0.072463768
1013,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,6,-8,70,90,0.666666667,0.666666667
920,Arabic,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,6,-8,23,90,0.115942029,0.115942029
2982,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,11,-3,58,90,0.028985507,0.028985507
2819,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,11,-3,20,90,0.086956522,0.086956522
1482,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,11,-3,22,90,0.202898551,0.202898551
1223,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,11,-3,23,90,0.072463768,0.072463768
1003,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,11,-3,33,90,0.072463768,0.072463768
956,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,11,-3,36,90,0.202898551,0.17948718
895,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,11,-3,68,90,0.202898551,0.186666667
847,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,11,-3,46,90,0.043478261,0.043478261
743,Dutch,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,11,-3,18,90,0.014492754,0.014492754
1998,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,16,2,41,90,0.028985507,0.028985507
1830,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,16,2,19,90,0.014492754,0.014492754
1643,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,16,2,22,90,0.086956522,0.086956522
1304,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,16,2,32,90,0.014492754,0.014492754
1189,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,16,2,27,90,0.130434783,0.130434783
1127,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,16,2,62,90,0.028985507,0.028985507
1021,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,16,2,54,90,0.057971014,0.057971014
500,French,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,16,2,31,90,0.043478261,0.043478261
2845,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,16,2,72,90,0.057971014,0.057142857
1877,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,16,2,39,90,0.072463768,0.072463768
1685,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,16,2,21,90,0.057971014,0.057971014
1525,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,16,2,19,90,0.202898551,0.202898551
1494,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,16,2,23,90,0.028985507,0.028985507
1383,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,16,2,27,90,0.101449275,0.101449275
1064,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,16,2,20,90,0.043478261,0.043478261
882,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,16,2,53,90,0.014492754,0.014492754
675,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,16,2,30,90,0.043478261,0.043478261
635,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,16,2,24,90,0.072463768,0.072463768
545,German,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,16,2,25,90,0.217391304,0.217391304
1543,Italian,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,7,-7,33,90,0.072463768,0.072463768
589,Italian,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,7,-7,43,90,0.072463768,0.072463768
2567,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10,1,0,1,5,-9,19,90,0.15942029,0.148648649
226,Japanese,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,10,1,0,1,5,-9,30,90,0.072463768,0.072463768
2838,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,10,0,0,0,10,-4,21,90,0.086956522,0.086956522
2516,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,0,0,0,10,-4,31,90,1,1
2412,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,0,0,0,10,-4,22,90,1,1
2346,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,10,0,0,0,10,-4,20,90,0.043478261,0.042857143
2329,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,10,0,0,0,10,-4,19,90,0.130434783,0.130434783
2296,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,10,0,0,0,10,-4,23,90,0.072463768,0.072463768
2263,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,10,0,0,0,10,-4,19,90,0.043478261,0.043478261
2058,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,0,0,0,10,-4,23,90,0.043478261,0.043478261
1848,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,0,0,0,10,-4,25,90,1,1
244,Korean,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,0,0,0,10,-4,32,90,0.014492754,0.014492754
2887,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,1,2,6,-8,20,90,0.130434783,0.130434783
2886,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,0,1,2,6,-8,25,90,0.115942029,0.114285714
2880,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,0,1,2,6,-8,20,90,0.130434783,0.130434783
2879,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,0,1,2,6,-8,20,90,0.144927536,0.144927536
2876,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,0,1,2,6,-8,26,90,0.115942029,0.115942029
2700,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,1,2,6,-8,24,90,0.231884058,0.225352113
2566,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,1,2,6,-8,29,90,0.086956522,0.086956522
2532,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,0,1,2,6,-8,27,90,0.173913044,0.171428571
2531,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,0,1,2,6,-8,23,90,0.15942029,0.157142857
2469,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,0,1,2,6,-8,23,90,0.15942029,0.15942029
2421,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,0,1,2,6,-8,23,90,0.130434783,0.130434783
2420,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,0,1,2,6,-8,24,90,0.188405797,0.185714286
2414,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,0,1,2,6,-8,22,90,0.130434783,0.130434783
2413,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,1,2,6,-8,21,90,0.086956522,0.086956522
2319,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,0,1,2,6,-8,27,90,0.057971014,0.057971014
2306,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,0,1,2,6,-8,22,90,0.072463768,0.072463768
2281,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,1,2,6,-8,23,90,0.072463768,0.072463768
2129,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,0,1,2,6,-8,24,90,0.144927536,0.144927536
1900,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,0,1,2,6,-8,25,90,0.101449275,0.101449275
1792,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,1,2,6,-8,25,90,0.101449275,0.101449275
1736,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,1,2,6,-8,21,90,0.173913044,0.173913044
1580,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,0,1,2,6,-8,32,90,0.072463768,0.072463768
1089,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,10,0,1,2,6,-8,21,90,0.202898551,0.202898551
750,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,1,2,6,-8,32,90,0.130434783,0.130434783
258,Mandarin,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,1,2,6,-8,43,90,0.043478261,0.043478261
1745,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,10,0,0,0,8,-6,20,90,0.057971014,0.057971014
1654,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,10,0,0,0,8,-6,20,90,0.057971014,0.057142857
1651,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10,0,0,0,8,-6,30,90,0.188405797,0.185714286
843,Polish,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,10,0,0,0,8,-6,56,90,0.101449275,0.101449275
2644,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,10,0,0,0,6,-8,20,90,0.101449275,0.101449275
2635,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,0,0,0,6,-8,30,90,0.130434783,0.128571429
2632,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,0,0,0,6,-8,31,90,1,1
1844,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,10,0,0,0,6,-8,30,90,0.130434783,0.130434783
1523,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,0,0,0,6,-8,31,90,0.115942029,0.115942029
954,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,10,0,0,0,6,-8,46,90,0.173913044,0.173913044
472,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,0,0,0,6,-8,26,90,0.144927536,0.144927536
302,Russian,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,10,0,0,0,6,-8,50,90,0.086956522,0.086956522
2933,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,0,0,0,5,-9,18,90,0.130434783,0.130434783
2761,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,10,0,0,0,5,-9,21,90,0.101449275,0.097222222
2466,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,0,0,0,5,-9,40,90,0.115942029,0.115942029
2250,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,10,0,0,0,5,-9,36,90,0.072463768,0.069444444
2118,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,0,0,0,5,-9,21,90,0.028985507,0.028985507
1831,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,10,0,0,0,5,-9,26,90,0.014492754,0.014492754
1613,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,10,0,0,0,5,-9,41,90,0.043478261,0.043478261
1290,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,0,0,0,5,-9,27,90,0.043478261,0.043478261
1230,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,10,0,0,0,5,-9,30,90,0.130434783,0.130434783
959,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,10,0,0,0,5,-9,32,90,0.028985507,0.028985507
410,Spanish,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,0,0,0,5,-9,18,90,0.072463768,0.072463768
2670,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,1,0,1,17,3,61,90,0.057971014,0.057971014
1445,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,10,1,0,1,17,3,28,90,0.057971014,0.057971014
1195,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,10,1,0,1,17,3,36,90,0.043478261,0.043478261
1027,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,1,0,1,17,3,20,90,0.942028986,0.942028986
701,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,10,1,0,1,17,3,22,90,0.028985507,0.028985507
354,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,1,0,1,17,3,22,90,0.028985507,0.028985507
353,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,1,0,1,17,3,24,90,0.043478261,0.043478261
352,Swedish,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,1,0,1,17,3,20,90,0.043478261,0.043478261
2402,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,10,0,1,2,18,4,39,90,0.086956522,0.086956522
2066,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,10,0,1,2,18,4,39,90,0.086956522,0.086956522
898,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,10,0,1,2,18,4,26,90,1,1
612,Thai,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10,0,1,2,18,4,25,90,0.072463768,0.072463768
